股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
3026        禾伸堂      86.0000     88.9000     85.3000     88.0000     96.8000     79.2000     88.9000     56          1403        
3032        偉訓        23.5000     23.8000     22.5000     23.5500     25.9000     21.2000     23.8000     4           90          
3037        欣興        29.2000     30.9000     29.0000     30.2500     33.2500     27.2500     30.9000     1083        26045       
3042        晶技        40.6500     42.8000     40.1500     41.6500     45.8000     37.5000     42.5000     158         4015        
3044        健鼎        92.5000     96.3000     91.1000     97.0000     106.5000    87.3000     94.7000     171         1876        
3058        立德        4.9300      5.0500      4.9300      5.0500      5.5500      4.5500      5.0000      6           152         
3090        日電貿      40.0000     41.8000     39.6000     41.4500     45.5500     37.3500     41.8000     146         4065        
3229        晟鈦        9.0500      9.0500      8.5100      8.9500      9.8400      8.0600      8.9500      3           49          
3296        勝德        12.7000     13.0000     12.5500     13.1500     14.4500     11.8500     -           -           135         
3308        聯德        4.2400      4.2900      4.2400      4.1900      4.6000      3.7800      -           -           7           
3321        同泰        5.8700      6.2100      5.8600      5.6500      6.2100      5.0900      6.2100      25          148         
3338        泰碩        85.3000     88.7000     85.0000     84.7000     93.1000     76.3000     87.1000     262         6537        
3376        新日興      114.5000    117.5000    111.0000    114.0000    125.0000    103.0000    115.5000    222         4532        
3432        台端        9.1200      9.1200      9.0000      9.1800      10.0500     8.2700      -           -           4           
3501        維熹        40.6000     40.8500     40.0000     40.6500     44.7000     36.6000     40.7500     3           138         
3533        嘉澤        266.5000    283.0000    263.5000    272.0000    299.0000    245.0000    280.0000    38          819         
3550        聯穎        9.9400      10.2000     9.9000      9.9800      10.9500     8.9900      10.1500     1           74          
3593        力銘        7.5100      7.7100      7.5100      7.5100      8.2600      6.7600      -           -           4           
3605        宏致        17.8500     18.6000     17.6500     18.7000     20.5500     16.8500     18.6000     44          555         
3607        谷崧        8.8500      9.1500      8.8500      9.3500      10.2500     8.4200      8.9400      4           101         
3645        達邁        29.7000     29.9500     29.0000     30.0000     33.0000     27.0000     29.8000     7           231         
3653        健策        167.0000    176.5000    166.5000    172.5000    189.5000    155.5000    176.5000    320         5802        
3679        新至陞      48.6000     49.4500     48.1500     49.8000     54.7000     44.8500     49.3500     2           62          
4545        銘鈺        23.5000     23.5000     22.5000     23.0500     25.3500     20.7500     23.5000     3           58          
4912        聯德控股-KY 68.7000     68.7000     67.8000     69.0000     75.9000     62.1000     68.7000     2           39          
4915        致伸        37.8000     38.7000     37.3500     38.7000     42.5500     34.8500     38.6000     49          1628        
4927        泰鼎-KY     46.5500     48.8500     46.5000     48.4000     53.2000     43.6000     48.7000     199         3126        
4943        康控-KY     91.9000     98.0000     91.6000     94.5000     103.5000    85.1000     97.0000     115         2414        
4958        臻鼎-KY     90.2000     91.7000     88.5000     93.0000     102.0000    83.7000     91.1000     551         6238        
4989        榮科        13.3000     14.0000     13.3000     13.6000     14.9500     12.2500     13.9000     1           103         
4999        鑫禾        31.0000     31.0000     30.1000     31.0500     34.1500     27.9500     30.8500     2           34          
5469        瀚宇博      31.5500     33.2000     31.3000     32.5000     35.7500     29.2500     33.2000     160         4032        
6108        競國        19.1500     19.3000     18.7000     19.4000     21.3000     17.5000     19.3000     17          707         
6115        鎰勝        39.5500     39.9000     39.0000     39.5500     43.5000     35.6000     39.9000     3           106         
6133        金橋        6.4400      6.4400      6.0700      6.3500      6.9800      5.7200      -           -           69          
6141        柏承        14.7500     15.8000     14.4500     14.8000     16.2500     13.3500     15.2500     97          4358        
6153        嘉聯益      21.8500     23.7000     21.8500     23.1500     25.4500     20.8500     23.6000     149         4163        
6155        鈞寶        17.1500     18.1500     17.1500     17.9500     19.7000     16.2000     17.8500     21          228         
6165        捷泰        17.6000     19.6000     17.6000     19.0500     20.9500     17.1500     19.6000     6           243         
6191        精成科      11.5000     12.0000     11.5000     12.0000     13.2000     10.8000     11.9000     38          1068        
6197        佳必琪      26.6000     27.4500     26.0500     26.8000     29.4500     24.1500     27.3000     27          683         
6205        詮欣        18.9500     19.4000     18.9500     19.6000     21.5500     17.6500     -           -           24          
6213        聯茂        127.5000    132.5000    126.5000    130.0000    143.0000    117.0000    132.5000    313         4584        
6224        聚鼎        54.1000     54.9000     53.3000     54.5000     59.9000     49.0500     54.9000     2           207         
6251        定穎        14.1000     14.7500     14.0000     14.6500     16.1000     13.2000     14.7000     204         6181        
6269        台郡        93.0000     96.7000     92.9000     95.5000     105.0000    86.0000     96.2000     167         3162        
6282        康舒        17.9000     18.1000     17.6500     18.2000     20.0000     16.4000     18.0500     67          1803        
6412        群電        50.4000     51.2000     49.2000     50.0000     55.0000     45.0000     50.8000     37          831         
6449        鈺邦        23.0000     23.3500     22.6500     23.0500     25.3500     20.7500     23.3500     1           87          
6672        騰輝電子-KY 72.8000     75.8000     72.8000     74.7000     82.1000     67.3000     75.4000     12          335         
6715        嘉基        70.6000     74.5000     70.0000     73.8000     81.1000     66.5000     74.5000     5           327         
8039        台虹        40.0000     42.3500     40.0000     41.5500     45.7000     37.4000     42.2000     18          1234        
8046        南電        49.5000     52.8000     49.4500     50.4000     55.4000     45.4000     52.4000     840         17286       
8103        瀚荃        19.0000     19.1000     18.5000     19.0000     20.9000     17.1000     19.0500     9           108         
8213        志超        27.9000     28.6000     27.6500     28.8000     31.6500     25.9500     28.5500     31          1042        
8249        菱光        16.9000     17.0000     16.6500     17.0000     18.7000     15.3000     16.8500     2           136         
2347        聯強        36.5500     36.8500     36.1000     36.6000     40.2500     32.9500     36.5500     649         2807        
2414        精技        20.5000     20.6000     20.0500     20.7000     22.7500     18.6500     20.5500     3           212         
2430        燦坤        13.7000     13.8000     13.4000     13.8000     15.1500     12.4500     13.8000     5           174         
2459        敦吉        36.9500     37.0000     36.5000     37.0500     40.7500     33.3500     37.0000     3           86          
3010        華立        46.5000     47.5000     45.8000     47.7500     52.5000     43.0000     47.3500     6           272         
3028        增你強      17.2000     17.2000     16.8000     17.5000     19.2500     15.7500     17.0000     43          333         
3033        威健        12.9500     12.9500     12.5500     13.2000     14.5000     11.9000     12.9500     15          985         
3036        文曄        34.0000     34.1500     33.6000     34.2500     37.6500     30.8500     34.1000     17          483         
3048        益登        13.7500     14.2000     13.5000     14.2000     15.6000     12.8000     14.1500     21          674         
3055        蔚華科      27.0000     27.0000     26.3000     26.3000     28.9000     23.7000     -           -           7           
3209        全科        17.0000     17.0000     16.6500     17.1500     18.8500     15.4500     16.6500     46          730         
3312        弘憶股      13.0000     13.3000     12.8000     13.2000     14.5000     11.9000     13.3000     23          505         
3528        安馳        35.5000     35.6500     35.4000     35.6500     39.2000     32.1000     35.6500     2           12          
3702        大聯大      34.8000     35.1500     34.4000     35.3500     38.8500     31.8500     34.9000     658         2738        
3702A       大聯大甲特  46.2000     46.5000     46.0000     46.6000     51.2000     41.9500     46.4000     1           125         
5434        崇越        86.5000     90.0000     86.0000     88.0000     96.8000     79.2000     89.2000     36          1577        
6189        豐藝        29.0000     29.1500     28.4500     29.2500     32.1500     26.3500     29.1000     10          370         
6281        全國電      62.5000     63.4000     62.0000     63.1000     69.4000     56.8000     62.8000     1           50          
8070        長華        135.5000    137.5000    134.5000    139.5000    153.0000    126.0000    137.0000    5           122         
8072        陞泰        20.0000     20.0500     20.0000     20.0500     22.0500     18.0500     20.0500     1           98          
8112        至上        29.0000     29.9000     28.7500     29.4000     32.3000     26.5000     29.9000     82          2282        
2427        三商電      9.6000      9.6500      9.2700      9.6400      10.6000     8.6800      9.6500      13          123         
2453        凌群        13.7500     14.3500     13.6000     13.7500     15.1000     12.4000     14.3500     45          2356        
2468        華經        12.3000     13.3500     12.2000     12.3000     13.5000     11.1000     13.1000     4           535         
2471        資通        17.6500     18.3000     17.5000     17.8000     19.5500     16.0500     18.2500     5           371         
2480        敦陽科      50.5000     53.2000     50.5000     51.8000     56.9000     46.6500     53.2000     39          526         
3029        零壹        27.5000     28.4000     27.5000     28.1000     30.9000     25.3000     28.3000     48          767         
3130        一零四      134.0000    139.0000    134.0000    138.5000    152.0000    125.0000    139.0000    1           6           
4994        傳奇        43.5000     46.1000     43.5000     46.0000     50.6000     41.4000     46.1000     11          90          
5203        訊連        95.3000     101.0000    94.6000     96.0000     105.5000    86.4000     99.9000     28          686         
6112        聚碩        31.9500     32.4500     31.5000     32.2500     35.4500     29.0500     32.2000     17          412         
6183        關貿        37.9000     38.8500     37.8000     37.8000     41.5500     34.0500     38.7000     5           166         
6214        精誠        71.9000     73.0000     71.6000     73.0000     80.3000     65.7000     73.0000     38          415         
2312        金寶        9.5400      9.7000      9.4500      9.8500      10.8000     8.8700      9.6300      164         2254        
2317        鴻海        69.5000     70.3000     69.0000     70.1000     77.1000     63.1000     70.0000     5731        33511       
2354        鴻準        48.8000     49.7500     48.0000     49.5500     54.5000     44.6000     49.2500     388         1654        
2359        所羅門      15.6500     15.9000     15.2500     15.9000     17.4500     14.3500     15.9000     17          184         
2360        致茂        119.0000    122.0000    115.5000    120.5000    132.5000    108.5000    122.0000    48          1034        
2373        震旦行      84.6000     84.6000     82.0000     84.2000     92.6000     75.8000     84.4000     2           41          
2390        云辰        7.0800      7.2900      6.6700      7.3800      8.1100      6.6500      7.1000      157         3116        
2404        漢唐        158.0000    162.5000    156.5000    161.5000    177.5000    145.5000    162.5000    76          1195        
2423        固緯        21.1500     21.3500     20.9000     21.2500     23.3500     19.1500     21.3500     2           176         
2433        互盛電      47.7000     48.3000     46.1500     47.9500     52.7000     43.2000     48.0500     1           117         
2461        光群雷      12.5000     12.9500     12.2000     12.7000     13.9500     11.4500     12.8500     7           354         
2464        盟立        29.5000     29.9000     29.1000     30.2000     33.2000     27.2000     29.8000     17          369         
2474        可成        186.0000    192.0000    184.0000    191.0000    210.0000    172.0000    191.5000    352         3697        
2477        美隆電      20.0000     20.1000     19.7000     19.9500     21.9000     18.0000     20.0000     5           52          
2482        連宇        9.5000      9.6000      9.5000      9.6200      10.5500     8.6600      9.6000      2           9           
2488        漢平        25.3500     25.8000     25.1500     25.8500     28.4000     23.3000     25.8000     5           148         
2495        普安        10.6000     10.7500     10.5500     10.7500     11.8000     9.6800      10.7500     12          235         
3018        同開        15.0500     15.7000     15.0500     15.6000     17.1500     14.0500     15.6500     2           96          
3030        德律        43.6500     45.0000     43.2000     44.3000     48.7000     39.9000     44.8000     14          414         
3043        科風        1.2200      1.3000      1.2200      1.3200      1.4500      1.1900      1.2500      22          61          
3305        昇貿        17.8000     17.8000     17.4000     17.8500     19.6000     16.1000     17.6000     2           106         
3450        聯鈞        55.1000     58.7000     55.1000     58.2000     64.0000     52.4000     58.1000     72          2551        
3518        柏騰        18.4500     19.5500     18.2500     18.7000     20.5500     16.8500     19.5500     40          216         
3617        碩天        71.0000     74.2000     70.7000     76.9000     84.5000     69.3000     74.0000     5           570         
3665        貿聯-KY     150.0000    160.0000    147.5000    151.0000    166.0000    136.0000    160.0000    143         3158        
5225        東科-KY     21.7000     22.6500     21.7000     22.4500     24.6500     20.2500     22.6500     12          158         
6139        亞翔        21.5000     21.8500     21.0000     21.8500     24.0000     19.7000     21.8000     11          372         
6192        巨路        54.8000     55.0000     53.8000     55.7000     61.2000     50.2000     54.7000     2           165         
6196        帆宣        53.0000     56.4000     51.5000     55.5000     61.0000     49.9500     55.7000     32          1028        
6201        亞弘電      31.2000     31.8000     31.2000     31.9000     35.0500     28.7500     31.8000     2           9           
6215        和椿        10.8000     11.0500     10.6000     11.0500     12.1500     9.9500      10.9500     5           119         
6283        淳安        14.6500     15.3000     14.6500     15.7500     17.3000     14.2000     15.2000     9           138         
6409        旭隼        645.0000    650.0000    625.0000    655.0000    720.0000    590.0000    639.0000    5           92          
6558        興能高      34.0000     36.5000     32.9000     33.2000     36.5000     29.9000     36.5000     21          2402        
6698        旭暉應材    38.0000     39.9000     38.0000     41.5500     45.7000     37.4000     39.9000     18          135         
8021        尖點        16.7500     17.0000     16.4000     16.8000     18.4500     15.1500     16.8500     16          221         
8201        無敵        7.0800      7.1900      7.0800      7.0000      7.7000      6.3000      -           -           25          
1598        岱宇        32.3000     32.3500     31.7000     32.4500     35.6500     29.2500     32.0000     18          121         
1701        中化        19.0000     19.3500     18.7000     18.8500     20.7000     17.0000     18.9000     57          3365        
1707        葡萄王      189.0000    194.0000    188.5000    190.0000    209.0000    171.0000    193.5000    16          612         
1720        生達        35.0000     35.3500     33.8000     36.1000     39.7000     32.5000     34.7000     143         4835        
1731        美吾華      11.7500     12.1000     11.7500     11.9000     13.0500     10.7500     12.1000     27          341         
1733        五鼎        20.8000     21.2000     20.5000     20.8000     22.8500     18.7500     21.2000     46          531         
1734        杏輝        16.6500     16.9000     16.4500     16.4500     18.0500     14.8500     16.7000     15          457         
1736        喬山        48.4000     52.4000     48.4000     50.8000     55.8000     45.7500     51.6000     54          1999        
1760        寶齡富錦    60.1000     67.1000     58.7000     61.0000     67.1000     54.9000     67.1000     2           1517        
1762        中化生      32.0000     32.8000     31.5000     31.6000     34.7500     28.4500     31.8500     26          1118        
1783        和康生      15.3000     16.4500     15.0500     15.6000     17.1500     14.0500     16.1000     14          170         
1786        科妍        45.9000     45.9000     44.9000     46.1500     50.7000     41.5500     45.5500     8           141         
1789        神隆        24.9000     26.4500     24.5000     25.3500     27.8500     22.8500     26.0000     96          2902        
1795        美時        54.3000     58.0000     54.3000     57.5000     63.2000     51.8000     58.0000     148         1848        
3164        景岳        19.7500     21.0000     19.6000     20.0000     22.0000     18.0000     20.8000     6           232         
3705        永信        43.1000     44.3500     43.1000     42.8000     47.0500     38.5500     43.5500     50          1957        
4104        佳醫        50.1000     50.8000     49.5000     50.1000     55.1000     45.1000     50.7000     2           222         
4106        雃博        23.1000     24.5500     23.1000     22.3500     24.5500     20.1500     24.5500     5           3822        
4108        懷特        11.7000     12.1500     11.6000     11.9500     13.1000     10.8000     -           -           256         
4119        旭富        134.0000    141.5000    132.0000    132.0000    145.0000    119.0000    136.0000    372         10970       
4133        亞諾法      33.4000     35.1500     33.4000     33.2500     36.5500     29.9500     33.7500     138         5272        
4137        麗豐-KY     164.0000    174.5000    164.0000    169.0000    185.5000    152.5000    172.5000    9           488         
4141        龍燈-KY     10.1500     11.6500     10.1500     10.6000     11.6500     9.5400      11.6500     1           588         
4142        國光生      25.8500     26.7500     25.8000     25.4000     27.9000     22.9000     26.0000     464         13551       
4144        康聯-KY     17.5500     18.9000     17.5500     18.0000     19.8000     16.2000     18.5000     26          220         
4148        全宇生技-KY 20.7000     21.8000     20.7000     21.5000     23.6500     19.3500     -           -           40          
4155        訊映        24.7000     26.3500     24.7000     25.5000     28.0500     22.9500     26.1500     9           196         
4164        承業醫      31.5000     32.7500     30.9000     31.5500     34.7000     28.4000     32.6500     12          457         
4190        佐登-KY     66.8000     69.3000     66.1000     69.5000     76.4000     62.6000     68.5000     18          459         
4737        華廣        55.0000     56.7000     53.1000     56.9000     62.5000     51.3000     -           -           66          
4746        台耀        40.9500     40.9500     38.8000     37.2500     40.9500     33.5500     39.7500     119         4346        
6452        康友-KY     141.0000    147.5000    140.0000    147.0000    161.5000    132.5000    147.5000    28          900         
6491        晶碩        97.0000     99.1000     94.0000     101.0000    111.0000    90.9000     99.0000     6           376         
6541        泰福-KY     31.4500     31.4500     29.6000     31.4000     34.5000     28.3000     30.4000     12          262         
6666        羅麗芬-KY   105.5000    106.5000    102.0000    105.5000    116.0000    95.0000     106.5000    4           44          
