股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
4967        十銓        34.7500     34.7500     34.1000     31.6000     34.7500     28.4500     34.7500     13          6591        
4968        立積        123.5000    126.0000    113.0000    119.0000    130.5000    107.5000    113.5000    232         4641        
5269        祥碩        755.0000    812.0000    754.0000    743.0000    817.0000    669.0000    780.0000    116         2914        
5285        界霖        38.6000     39.2500     37.9500     37.7000     41.4500     33.9500     38.0000     5           332         
5305        敦南        39.5500     39.9000     39.4500     39.5000     43.4500     35.5500     39.8000     6           594         
5471        松翰        36.9000     37.4000     35.8000     35.0000     38.5000     31.5000     36.0000     349         8117        
6202        盛群        61.1000     61.6000     59.1000     60.3000     66.3000     54.3000     59.4000     37          1284        
6239        力成        88.9000     89.0000     83.2000     83.2000     91.5000     74.9000     83.6000     507         7876        
6243        迅杰        5.8500      6.1000      5.8500      5.8500      6.4300      5.2700      5.8600      6           158         
6257        矽格        31.8000     31.8500     30.6500     31.0000     34.1000     27.9000     30.6500     221         3855        
6271        同欣電      112.0000    118.0000    110.5000    108.5000    119.0000    97.7000     111.0000    205         7451        
6415        矽力-KY     1015.0000   1020.0000   968.0000    994.0000    1090.0000   895.0000    1005.0000   78          999         
6451        訊芯-KY     92.5000     93.4000     86.1000     89.9000     98.8000     81.0000     86.9000     103         3721        
6525        捷敏-KY     47.4500     48.4500     47.3000     46.0000     50.6000     41.4000     47.5500     37          697         
6531        愛普        95.0000     98.3000     86.8000     95.5000     105.0000    86.0000     87.5000     218         8326        
6533        晶心科      83.5000     85.5000     80.7000     81.5000     89.6000     73.4000     81.8000     18          646         
6552        易華電      48.5500     48.9500     45.8000     46.4000     51.0000     41.8000     45.8500     32          1325        
6573        虹揚-KY     14.0000     14.7000     13.9500     13.7000     15.0500     12.3500     13.9500     1           50          
8016        矽創        120.0000    122.0000    115.5000    114.5000    125.5000    103.5000    117.5000    174         4521        
8028        昇陽半導體  45.4500     46.2500     43.1000     44.2500     48.6500     39.8500     43.5000     64          2363        
8081        致新        104.0000    104.5000    99.7000     101.5000    111.5000    91.4000     100.0000    25          1472        
8110        華東        7.9900      8.1200      7.8200      7.8200      8.6000      7.0400      7.9400      28          1413        
8131        福懋科      32.8000     33.0000     31.9500     31.8000     34.9500     28.6500     32.0000     24          889         
8150        南茂        27.1500     27.2500     26.1500     26.6000     29.2500     23.9500     26.1500     310         6692        
8261        富鼎        18.3000     18.5000     17.5500     17.7000     19.4500     15.9500     17.9500     8           395         
8271        宇瞻        37.8500     38.3500     35.8000     36.6500     40.3000     33.0000     35.8000     117         2908        
2301        光寶科      41.5500     41.6500     40.7500     40.8500     44.9000     36.8000     40.9500     798         6709        
2305        全友        4.1700      4.2800      4.1000      4.2000      4.6200      3.7800      4.1500      18          397         
2324        仁寶        17.5000     17.6000     17.2500     17.2000     18.9000     15.5000     17.4000     2317        13062       
2331        精英        8.4100      8.8000      8.2100      8.2000      9.0200      7.3800      8.3000      31          648         
2352        佳世達      15.2000     15.3500     15.1000     14.8500     16.3000     13.4000     15.1000     269         6586        
2353        宏碁        15.5500     15.7000     14.7500     14.9500     16.4000     13.5000     14.7500     1735        31924       
2356        英業達      22.1000     22.3500     21.6000     21.6000     23.7500     19.4500     21.7500     894         7578        
2357        華碩        190.5000    195.0000    188.0000    186.0000    204.5000    167.5000    192.0000    412         3910        
2362        藍天        28.9000     29.0000     27.9500     28.4000     31.2000     25.6000     28.2000     105         734         
2364        倫飛        1.8000      1.9000      1.8000      1.8500      2.0300      1.6700      1.8900      61          295         
2365        昆盈        6.9600      7.1000      6.8500      6.8000      7.4800      6.1200      6.9900      172         660         
2376        技嘉        45.6000     47.8000     45.3000     44.2000     48.6000     39.8000     46.8500     280         12220       
2377        微星        87.0000     88.0000     83.2000     83.7000     92.0000     75.4000     84.1000     230         4378        
2380        虹光        3.0500      3.1100      3.0300      3.0100      3.3100      2.7100      3.1100      40          123         
2382        廣達        61.2000     61.5000     59.3000     60.1000     66.1000     54.1000     60.2000     764         7421        
2387        精元        25.0000     25.2000     23.7000     24.5000     26.9500     22.0500     24.0000     112         3961        
2395        研華        269.5000    271.0000    249.5000    257.0000    282.5000    231.5000    252.0000    137         1286        
2397        友通        62.9000     63.4000     61.5000     62.0000     68.2000     55.8000     61.5000     12          130         
2399        映泰        8.4500      8.4500      7.8200      7.9400      8.7300      7.1500      7.9200      17          919         
2405        浩鑫        7.1800      7.3100      7.1000      7.1100      7.8200      6.4000      7.1000      72          1293        
2417        圓剛        9.7800      9.9500      9.5000      9.5100      10.4500     8.5600      9.5000      56          2361        
2424        隴華        20.9000     20.9000     20.9000     20.9500     23.0000     18.9000     -           -           1           
2425        承啟        27.3500     27.4500     26.3000     27.0000     29.7000     24.3000     26.7000     9           267         
2442        新美齊      6.7500      6.7500      6.3900      6.5400      7.1900      5.8900      6.4500      68          1523        
2465        麗臺        6.3700      6.6300      6.3500      6.2500      6.8700      5.6300      -           -           322         
3002        歐格        9.7800      10.0500     9.7800      9.7900      10.7500     8.8200      -           -           151         
3005        神基        43.0000     43.7500     41.9000     42.7500     47.0000     38.5000     42.0000     135         5255        
3013        晟銘電      11.4000     11.4000     11.0500     11.2000     12.3000     10.1000     11.1000     9           106         
3017        奇鋐        30.7500     30.8000     29.0000     30.1000     33.1000     27.1000     29.0000     763         8928        
3022        威強電      32.1500     32.1500     30.2500     31.3000     34.4000     28.2000     30.7000     18          395         
3046        建碁        7.1800      7.7500      7.1800      7.2500      7.9700      6.5300      7.1800      3           32          
3057        喬鼎        4.0000      4.0300      3.9300      3.9300      4.3200      3.5400      3.9900      24          528         
3060        銘異        11.4000     11.4500     10.7500     11.1000     12.2000     9.9900      10.9000     25          1117        
3231        緯創        24.2500     24.4500     23.7000     24.0000     26.4000     21.6000     23.7500     1757        25269       
3416        融程電      50.0000     50.9000     49.9000     50.0000     55.0000     45.0000     50.5000     2           101         
3494        誠研        3.2100      3.2900      3.1800      3.2900      3.6100      2.9700      3.2100      2           209         
3515        華擎        100.0000    101.0000    93.7000     97.6000     107.0000    87.9000     94.2000     55          2186        
3701        大眾控      11.7500     11.7500     11.7500     11.8000     12.9500     10.6500     -           -           1           
3706        神達        27.7500     27.7500     26.8000     26.8500     29.5000     24.2000     26.8500     272         11759       
3712        永崴投控    11.2000     11.5000     11.0000     11.1000     12.2000     9.9900      11.0500     5           392         
4916        事欣科      24.2000     24.5000     23.4500     23.6000     25.9500     21.2500     23.7000     20          441         
4938        和碩        60.6000     60.6000     59.5000     55.1000     60.6000     49.6000     60.1000     808         24372       
5215        科嘉-KY     58.5000     60.0000     54.8000     56.7000     62.3000     51.1000     54.8000     76          1257        
5258        虹堡        19.7000     19.7000     19.7000     17.9500     19.7000     16.2000     19.7000     1           354         
5264        鎧勝-KY     37.8500     37.9500     36.2000     36.7500     40.4000     33.1000     36.2500     105         2536        
6117        迎廣        11.2000     12.3000     11.2000     11.2000     12.3000     10.1000     -           -           49          
6128        上福        28.9000     28.9000     27.8000     28.3000     31.1000     25.5000     28.0000     4           183         
6166        凌華        65.8000     68.7000     65.7000     65.2000     71.7000     58.7000     67.5000     87          1525        
6172        互億        20.9000     20.9000     20.2500     20.9000     22.9500     18.8500     20.5500     37          223         
6206        飛捷        61.5000     62.6000     60.6000     61.3000     67.4000     55.2000     60.7000     2           359         
6230        超眾        233.5000    234.0000    214.0000    228.5000    251.0000    206.0000    216.5000    93          2192        
6235        華孚        7.8800      8.3400      7.8800      7.5900      8.3400      6.8400      8.3400      24          795         
6277        宏正        78.0000     79.0000     78.0000     77.5000     85.2000     69.8000     78.8000     75          212         
6414        樺漢        157.0000    157.0000    148.0000    149.0000    163.5000    134.5000    148.5000    53          1158        
6579        研揚        59.3000     60.1000     59.0000     58.8000     64.6000     53.0000     59.3000     2           46          
6591        動力-KY     33.7500     34.9500     32.7500     33.1500     36.4500     29.8500     33.0000     8           699         
6669        緯穎        704.0000    714.0000    670.0000    697.0000    766.0000    628.0000    677.0000    84          1998        
8114        振樺電      73.3000     74.1000     71.8000     72.0000     79.2000     64.8000     71.8000     2           178         
8163        達方        30.3500     30.6000     29.5000     29.8000     32.7500     26.8500     29.5500     74          1957        
8210        勤誠        77.4000     77.9000     74.0000     75.5000     83.0000     68.0000     74.4000     33          1211        
9912        偉聯        5.7700      5.7900      5.6800      5.7000      6.2700      5.1300      -           -           31          
2323        中環        6.7200      6.7700      6.5100      6.5800      7.2300      5.9300      6.5300      388         10946       
2340        光磊        18.0500     18.2500     17.5500     17.9500     19.7000     16.2000     17.7000     72          2740        
2349        錸德        4.2200      4.2700      4.1400      4.1700      4.5800      3.7600      4.1500      122         3021        
2374        佳能        10.5500     10.5500     10.3500     10.3000     11.3000     9.2700      10.4000     10          246         
2393        億光        25.2000     26.4000     24.2000     24.6000     27.0500     22.1500     24.2000     238         4470        
2406        國碩        9.3000      9.3400      8.5600      8.9000      9.7900      8.0100      8.6800      106         2420        
2409        友達        6.8000      6.8600      6.7100      6.5500      7.2000      5.9000      6.7700      4074        112798      
2426        鼎元        9.5200      9.6500      9.3300      9.1700      10.0500     8.2600      9.3500      15          846         
2438        翔耀        5.5900      5.6000      5.5900      5.6900      6.2500      5.1300      -           -           7           
2448        晶電        27.5500     27.7500     26.3000     27.0000     29.7000     24.3000     26.3000     551         13973       
2466        冠西電      31.7500     32.1000     31.6000     31.7500     34.9000     28.6000     32.1000     1           80          
2486        一詮        6.1200      6.2500      5.8600      5.9000      6.4900      5.3100      5.9700      1           775         
2489        瑞軒        6.8000      6.8400      6.7000      6.6900      7.3500      6.0300      6.7000      106         1893        
2491        吉祥全      7.2100      7.3000      7.0700      7.7800      8.5500      7.0100      7.3000      3           106         
2499        東貝        6.0000      6.2100      5.8500      5.9800      6.5700      5.3900      5.8500      67          2543        
3008        大立光      4100.0000   4170.0000   3870.0000   3995.0000   4390.0000   3600.0000   3870.0000   97          887         
3019        亞光        63.3000     64.1000     61.0000     61.8000     67.9000     55.7000     61.0000     170         3877        
3024        憶聲        6.5000      6.5500      6.3600      6.4300      7.0700      5.7900      6.3600      20          515         
3031        佰鴻        12.8500     12.9500     12.3000     12.6000     13.8500     11.3500     12.5500     27          1215        
3038        全台        16.1500     16.5500     15.3000     16.0000     17.6000     14.4000     15.5000     112         4431        
3049        和鑫        9.5800      9.6300      9.2100      9.3600      10.2500     8.4300      9.2100      235         7063        
3050        鈺德        9.1000      9.3500      8.9100      9.1000      10.0000     8.1900      8.9100      9           415         
3051        力特        2.8800      2.8800      2.6800      2.9000      3.1900      2.6100      2.7300      20          312         
3059        華晶科      17.9000     18.0000     17.3000     17.6000     19.3500     15.8500     17.3500     18          869         
3149        正達        5.0600      5.0900      4.9900      4.9700      5.4600      4.4800      -           -           407         
3356        奇偶        19.2000     19.3000     18.4000     18.8000     20.6500     16.9500     18.5500     24          519         
3383        新世紀      4.0900      4.2000      4.0300      4.0900      4.4900      3.6900      -           -           80          
3406        玉晶光      429.5000    432.0000    402.5000    419.5000    461.0000    378.0000    410.0000    943         17654       
3437        榮創        11.8500     11.9000     11.2500     11.5000     12.6500     10.3500     11.3000     59          762         
3454        晶睿        63.8000     64.0000     61.1000     62.4000     68.6000     56.2000     61.7000     9           270         
3481        群創        5.4400      5.5900      5.4000      5.2800      5.8000      4.7600      5.4400      5183        153327      
3504        揚明光      44.3500     44.8500     43.6000     43.0000     47.3000     38.7000     43.6000     18          489         
3535        晶彩科      12.6000     12.8500     12.1000     12.5500     13.8000     11.3000     12.1000     81          1080        
3557        嘉威        41.6000     41.6000     41.6000     37.8500     41.6000     34.1000     41.6000     1           145         
3563        牧德        250.0000    261.0000    241.0000    237.0000    261.0000    213.5000    261.0000    90          3735        
3576        聯合再生    5.3000      5.3000      5.0200      5.1400      5.6500      4.6300      5.0400      141         10882       
3591        艾笛森      8.6600      8.7000      8.6000      8.6600      9.5200      7.8000      8.6800      4           214         
3622        洋華        17.8000     17.8500     17.3000     17.5500     19.3000     15.8000     17.4000     8           316         
3669        圓展        22.5000     23.4500     22.2000     21.6500     23.8000     19.5000     22.7500     147         3312        
3673        TPK-KY      36.2500     36.6000     34.8000     35.6500     39.2000     32.1000     34.8000     211         3921        
3698        隆達        11.8000     11.9500     11.4000     11.6500     12.8000     10.5000     11.4500     14          1052        
4934        太極        12.1000     12.4500     11.6000     12.1000     13.3000     10.9000     11.6500     67          4437        
4935        茂林-KY     107.0000    111.0000    103.5000    105.0000    115.5000    94.5000     105.5000    343         9633        
4942        嘉彰        28.6500     29.1000     28.1000     28.0500     30.8500     25.2500     28.1000     30          834         
4956        光鋐        8.6000      8.8500      8.4300      8.5100      9.3600      7.6600      8.4500      2           323         
4960        誠美材      4.2000      4.3400      4.2000      4.2500      4.6700      3.8300      4.2000      147         699         
4976        佳凌        15.9000     16.5000     15.3500     15.9500     17.5000     14.4000     15.8000     21          923         
5234        達興材料    70.5000     71.8000     69.4000     69.5000     76.4000     62.6000     69.4000     14          697         
5243        乙盛-KY     27.0000     27.0000     25.8000     26.2500     28.8500     23.6500     25.9000     5           766         
5484        慧友        6.8000      7.4500      6.8000      6.8000      7.4800      6.1200      -           -           58          
6116        彩晶        5.4000      5.4900      5.2800      5.2600      5.7800      4.7400      5.3100      770         20844       
6120        達運        9.1400      9.4700      8.9500      8.8900      9.7700      8.0100      9.2500      29          2404        
6131        鈞泰        3.0500      3.0500      3.0500      3.2000      3.5200      2.8800      -           -           30          
6164        華興        4.9000      5.0000      4.7900      4.8900      5.3700      4.4100      4.8500      51          291         
6168        宏齊        10.5000     10.8500     10.0500     10.5000     11.5500     9.4500      10.0500     10          542         
6176        瑞儀        83.0000     85.2000     80.2000     80.2000     88.2000     72.2000     80.2000     275         9387        
6209        今國光      18.0000     18.5000     17.4000     17.6000     19.3500     15.8500     17.6000     29          682         
6225        天瀚        1.5800      1.6700      1.5700      1.5200      1.6700      1.3700      1.6700      2           33          
6226        光鼎        6.4400      6.6000      6.4000      6.4100      7.0500      5.7700      6.4300      153         1398        
6278        台表科      72.3000     76.5000     69.0000     71.0000     78.1000     63.9000     69.2000     628         19652       
6289        華上        1.5400      1.5400      1.5400      1.5500      1.7000      1.4000      -           -           2           
6405        悅城        10.6500     10.7500     10.5000     10.5000     11.5500     9.4500      -           -           50          
6431        光麗-KY     19.2000     19.2000     18.5000     18.2000     20.0000     16.4000     -           -           9           
6443        元晶        5.3000      5.4400      5.1100      5.0900      5.5900      4.5900      5.1500      59          3531        
6456        GIS-KY      80.0000     81.5000     78.3000     78.3000     86.1000     70.5000     78.3000     133         4146        
6477        安集        17.7500     17.8500     17.5500     17.4000     19.1000     15.7000     17.6000     6           380         
6668        中揚光      51.6000     51.8000     49.2500     49.1500     54.0000     44.2500     49.3000     68          1093        
6706        惠特        70.5000     70.7000     66.4000     67.8000     74.5000     61.1000     66.4000     24          1207        
8104        錸寶        30.0000     30.0000     28.7000     29.0000     31.9000     26.1000     28.7000     1           104         
8105        凌巨        8.2100      8.4200      8.0600      8.0600      8.8600      7.2600      8.0600      39          1912        
8215        明基材      14.3500     14.5000     13.7500     14.0000     15.4000     12.6000     13.7500     76          1934        
2314        台揚        15.6500     15.9000     15.0000     15.2500     16.7500     13.7500     15.1500     21          1162        
2321        東訊        1.1700      1.1800      1.1000      1.1800      1.2900      1.0700      1.1600      4           82          
2332        友訊        10.5500     10.7500     10.2500     10.5000     11.5500     9.4500      10.3000     147         3509        
2345        智邦        158.0000    161.0000    155.0000    155.0000    170.5000    139.5000    156.5000    410         8187        
2412        中華電      108.0000    108.0000    107.0000    107.5000    118.0000    96.8000     107.5000    1421        7258        
2419        仲琦        16.9000     17.0500     16.5500     16.5500     18.2000     14.9000     16.6500     11          699         
2439        美律        124.5000    126.5000    121.5000    122.5000    134.5000    110.5000    121.5000    141         2834        
2444        兆勁        13.8000     14.7000     13.6500     13.4500     14.7500     12.1500     14.3500     47          803         
2450        神腦        26.2500     26.6500     26.0500     26.2500     28.8500     23.6500     26.2500     2           132         
2455        全新        82.0000     82.5000     77.2000     79.0000     86.9000     71.1000     77.5000     94          3844        
2485        兆赫        13.3000     13.5500     12.8000     13.0500     14.3500     11.7500     12.9500     14          782         
2498        宏達電      29.4500     29.5500     27.9500     28.8500     31.7000     26.0000     27.9500     910         8045        
3025        星通        15.1000     15.1000     14.5000     14.3000     15.7000     12.9000     14.5500     5           134         
3027        盛達        5.5000      5.5200      5.4000      5.3500      5.8800      4.8200      5.4300      1           164         
3045        台灣大      102.0000    102.0000    100.5000    100.5000    110.5000    90.5000     101.5000    713         8278        
3047        訊舟        6.7000      6.7300      6.5500      6.5100      7.1600      5.8600      6.5700      33          1604        
3062        建漢        12.4000     12.5500     11.9000     12.2000     13.4000     11.0000     11.9500     37          1242        
3311        閎暉        19.3000     19.3500     18.9500     19.0000     20.9000     17.1000     18.9500     1           49          
3380        明泰        16.4000     16.5500     15.8000     16.0500     17.6500     14.4500     15.9000     112         3331        
3419        譁裕        10.4000     10.5500     10.0500     10.1500     11.1500     9.1400      10.0500     6           433         
3596        智易        68.4000     69.0000     65.8000     67.1000     73.8000     60.4000     65.9000     125         3717        
3682        亞太電      5.8700      5.9700      5.7100      5.7500      6.3200      5.1800      5.7400      117         7383        
3694        海華        12.7000     12.8000     12.1500     12.2500     13.4500     11.0500     12.2000     3           174         
3704        合勤控      12.8000     12.9500     12.1000     12.5000     13.7500     11.2500     12.1000     76          1719        
4904        遠傳        64.9000     65.0000     63.6000     64.3000     70.7000     57.9000     64.9000     697         3614        
4906        正文        18.6000     18.7000     18.0000     18.2500     20.0500     16.4500     18.0000     109         2131        
4977        眾達-KY     85.1000     86.5000     81.7000     83.3000     91.6000     75.0000     81.8000     89          2450        
5388        中磊        63.1000     64.0000     62.3000     62.8000     69.0000     56.6000     62.5000     40          1593        
6136        富爾特      16.8500     17.1000     16.7000     16.8000     18.4500     15.1500     16.9000     10          328         
6142        友勁        5.2800      5.3200      5.1600      5.2300      5.7500      4.7100      5.2300      12          245         
6152        百一        4.5500      4.6500      4.4500      4.4500      4.8900      4.0100      4.4600      32          227         
6216        居易        24.4500     24.5500     23.6000     23.4500     25.7500     21.1500     23.6500     4           120         
6285        啟碁        52.4000     53.0000     50.8000     51.5000     56.6000     46.3500     51.3000     67          2400        
6416        瑞祺電通    120.0000    122.5000    112.0000    116.5000    128.0000    105.0000    112.0000    144         6695        
6442        光聖        31.5000     31.5500     31.1500     31.3500     34.4500     28.2500     31.1500     3           14          
6674        鋐寶科技    19.0000     19.2000     18.1000     18.8000     20.6500     16.9500     -           -           89          
8011        台通        11.2500     11.4500     10.7500     11.1500     12.2500     10.0500     10.9500     5           337         
8101        華冠        4.2500      4.3600      4.1100      4.2700      4.6900      3.8500      -           -           495         
1471        首利        1.5400      1.5500      1.4700      1.6100      1.7700      1.4500      1.5500      2           56          
1582        信錦        67.0000     67.4000     64.2000     65.2000     71.7000     58.7000     64.8000     43          869         
2059        川湖        293.0000    294.5000    289.0000    287.5000    316.0000    259.0000    291.0000    24          557         
2308        台達電      123.0000    124.0000    117.0000    120.0000    132.0000    108.0000    118.0000    631         6639        
2313        華通        32.5000     32.8500     30.8000     31.3000     34.4000     28.2000     30.8000     1443        50447       
2316        楠梓電      24.9500     25.3000     23.4500     24.4500     26.8500     22.0500     23.4500     245         4219        
2327        國巨        303.5000    305.0000    280.5000    291.5000    320.5000    262.5000    280.5000    718         14482       
2328        廣宇        16.4000     16.6000     16.1000     16.1000     17.7000     14.5000     16.1500     68          2361        
2355        敬鵬        20.9000     21.3000     20.5000     20.4000     22.4000     18.4000     20.8000     33          1862        
2367        燿華        19.9500     20.1000     18.5500     18.9000     20.7500     17.0500     18.5500     875         20607       
2368        金像電      21.7000     23.1000     21.6500     21.0000     23.1000     18.9000     23.1000     87          103679      
2375        凱美        30.3000     31.8000     29.6000     29.5000     32.4500     26.5500     29.6500     88          4920        
2383        台光電      109.0000    110.5000    105.0000    106.5000    117.0000    95.9000     105.5000    138         4149        
2385        群光        75.8000     77.4000     75.8000     74.6000     82.0000     67.2000     76.6000     407         4692        
2392        正崴        29.8000     29.9000     28.4500     28.7000     31.5500     25.8500     28.9000     95          4234        
2402        毅嘉        10.7500     11.2000     10.7000     10.5500     11.6000     9.5000      10.8000     19          2148        
2413        環科        9.7000      9.9900      9.6000      9.6200      10.5500     8.6600      9.6000      4           246         
2415        錩新        11.6500     11.8500     11.5000     11.5000     12.6500     10.3500     11.5000     1           244         
2420        新巨        29.3000     29.5000     28.8000     28.8500     31.7000     26.0000     28.8500     6           339         
2421        建準        30.6000     32.4000     30.3500     29.9000     32.8500     26.9500     30.4500     69          3687        
2428        興勤        74.8000     75.9000     73.0000     73.0000     80.3000     65.7000     73.1000     25          814         
2429        銘旺科      17.9500     18.5000     17.6500     17.6000     19.3500     15.8500     18.5000     12          233         
2431        聯昌        6.8700      6.9300      6.6800      6.6700      7.3300      6.0100      6.7500      3           292         
2440        太空梭      7.1000      7.4000      7.1000      7.4000      8.1400      6.6600      7.4000      3           10          
2456        奇力新      83.0000     84.5000     79.1000     80.6000     88.6000     72.6000     79.1000     198         6266        
2457        飛宏        5.9000      6.0000      5.7500      5.8000      6.3800      5.2200      5.8200      8           838         
2460        建通        6.7600      6.8800      6.7500      6.7300      7.4000      6.0600      6.7500      1           80          
2462        良得電      24.4500     24.6000     24.2000     24.4500     26.8500     22.0500     24.5000     3           71          
2467        志聖        25.5500     25.7000     25.1000     25.1500     27.6500     22.6500     25.1500     16          452         
2472        立隆電      28.2000     28.5500     27.4000     27.7000     30.4500     24.9500     27.4500     9           412         
2476        鉅祥        19.0000     19.0500     18.3000     18.7500     20.6000     16.9000     18.5500     10          339         
2478        大毅        55.8000     56.3000     52.3000     54.2000     59.6000     48.8000     52.6000     277         7256        
2483        百容        16.3000     16.4000     16.1000     16.1500     17.7500     14.5500     16.2000     1           105         
2484        希華        15.8000     16.0000     15.6000     15.6000     17.1500     14.0500     15.6000     7           562         
2492        華新科      170.0000    171.0000    160.0000    164.5000    180.5000    148.5000    160.5000    937         17436       
2493        揚博        26.8000     27.1000     26.3000     26.8000     29.4500     24.1500     26.4000     48          958         
3003        健和興      29.6000     30.5000     29.5500     29.5000     32.4500     26.5500     29.7500     39          1279        
3011        今皓        4.4800      4.8100      4.3800      4.4900      4.9300      4.0500      4.5000      6           102         
3015        全漢        18.3000     18.5000     18.3000     18.2000     20.0000     16.4000     18.4500     32          339         
3021        鴻名        11.2000     11.2500     11.1500     11.1500     12.2500     10.0500     11.2000     1           175         
3023        信邦        120.5000    122.0000    116.5000    116.0000    127.5000    104.5000    117.0000    43          1620        
3026        禾伸堂      92.0000     92.0000     88.0000     88.9000     97.7000     80.1000     88.0000     173         3157        
3032        偉訓        24.5000     24.5500     23.4500     23.3000     25.6000     21.0000     23.5500     6           331         
3037        欣興        31.9000     32.2000     30.2500     31.0000     34.1000     27.9000     30.2500     1386        48848       
3042        晶技        43.6500     44.0000     41.6000     42.7500     47.0000     38.5000     41.6500     207         7018        
3044        健鼎        101.0000    102.5000    97.0000     99.5000     109.0000    89.6000     97.0000     228         4389        
