股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
2377        微星        86.1000     89.7000     85.1000     84.2000     92.6000     75.8000     88.7000     628         6257        
2380        虹光        3.1400      3.1900      3.1000      3.0400      3.3400      2.7400      3.1500      22          198         
2382        廣達        61.0000     62.0000     59.8000     59.6000     65.5000     53.7000     60.2000     1797        9423        
2387        精元        25.2000     27.6000     24.7000     25.1000     27.6000     22.6000     26.5500     104         9433        
2395        研華        247.0000    251.0000    244.0000    246.0000    270.5000    221.5000    249.5000    294         1292        
2397        友通        61.7000     62.5000     61.4000     61.5000     67.6000     55.4000     62.1000     1           86          
2399        映泰        8.0500      8.0500      7.8600      7.8800      8.6600      7.1000      7.9000      10          429         
2405        浩鑫        7.3400      7.4600      7.2000      7.2000      7.9200      6.4800      7.2000      42          700         
2417        圓剛        9.8300      10.0500     9.6000      9.8000      10.7500     8.8200      9.7500      79          3361        
2424        隴華        -           -           -           19.5000     21.4500     17.5500     -           -           0           
2425        承啟        26.8500     26.9000     26.4500     26.7000     29.3500     24.0500     26.6500     6           96          
2442        新美齊      6.4300      6.4500      6.2800      6.2700      6.8900      5.6500      6.3000      36          984         
2465        麗臺        6.5700      6.5700      6.4000      6.4500      7.0900      5.8100      -           -           92          
3002        歐格        10.1000     10.1500     9.9000      10.0500     11.0500     9.0500      -           -           49          
3005        神基        42.7000     42.8500     42.1000     42.2000     46.4000     38.0000     42.2500     844         1662        
3013        晟銘電      11.2500     11.2500     11.1000     11.1000     12.2000     9.9900      11.2000     3           57          
3017        奇鋐        30.3500     30.6000     29.7000     29.9500     32.9000     27.0000     30.1500     448         5466        
3022        威強電      30.0500     30.6000     29.5000     29.8000     32.7500     26.8500     29.6000     16          353         
3046        建碁        7.5700      7.5700      7.5700      7.0000      7.7000      6.3000      -           -           1           
3057        喬鼎        3.8700      3.9300      3.8400      3.8700      4.2500      3.4900      -           -           86          
3060        銘異        10.9000     10.9500     10.5000     10.7500     11.8000     9.6800      10.5500     22          612         
3231        緯創        24.0500     24.5000     24.0500     23.8500     26.2000     21.5000     24.5000     4809        19066       
3416        融程電      50.5000     50.5000     49.8000     50.0000     55.0000     45.0000     50.4000     4           59          
3494        誠研        3.1500      3.1600      3.0300      3.1200      3.4300      2.8100      -           -           248         
3515        華擎        107.0000    111.0000    101.5000    103.5000    113.5000    93.2000     106.0000    334         10795       
3701        大眾控      -           -           -           12.8000     14.0500     11.5500     -           -           0           
3706        神達        27.5000     27.6000     26.9500     26.9500     29.6000     24.3000     27.1500     562         7496        
3712        永崴投控    11.2000     11.4000     10.9000     11.2000     12.3000     10.1000     11.1000     6           306         
4916        事欣科      24.1500     24.5000     23.8000     23.7500     26.1000     21.4000     24.0000     5           501         
4938        和碩        60.1000     60.5000     58.0000     59.3000     65.2000     53.4000     58.0000     3448        15268       
5215        科嘉-KY     58.0000     58.8000     56.1000     56.7000     62.3000     51.1000     57.1000     26          1105        
5258        虹堡        20.6000     20.9000     20.3000     20.6000     22.6500     18.5500     20.7000     54          282         
5264        鎧勝-KY     36.3000     36.3000     34.9000     35.8000     39.3500     32.2500     35.8500     186         940         
6117        迎廣        13.3000     13.3500     12.8000     13.3000     14.6000     12.0000     13.1000     1           12          
6128        上福        28.0000     28.8500     27.8500     27.8500     30.6000     25.1000     28.1000     1           73          
6166        凌華        68.7000     70.0000     67.2000     68.7000     75.5000     61.9000     68.4000     57          1131        
6172        互億        20.7000     21.0000     20.6500     20.7000     22.7500     18.6500     21.0000     15          197         
6206        飛捷        60.2000     60.5000     59.8000     59.9000     65.8000     54.0000     59.8000     5           404         
6230        超眾        223.0000    231.5000    220.5000    225.0000    247.5000    202.5000    231.5000    224         3202        
6235        華孚        7.8900      8.1900      7.6300      7.9200      8.7100      7.1300      7.6300      9           304         
6277        宏正        79.0000     79.0000     78.0000     78.2000     86.0000     70.4000     78.3000     1           61          
6414        樺漢        148.5000    151.0000    145.5000    146.5000    161.0000    132.0000    150.0000    46          761         
6579        研揚        59.5000     60.0000     59.0000     59.5000     65.4000     53.6000     59.7000     1           70          
6591        動力-KY     33.0000     34.4500     32.7000     32.2500     35.4500     29.0500     33.7000     13          529         
6669        緯穎        689.0000    704.0000    681.0000    674.0000    741.0000    607.0000    702.0000    234         2164        
8114        振樺電      75.0000     75.8000     74.6000     74.5000     81.9000     67.1000     75.8000     10          188         
8163        達方        30.1000     30.3500     29.7000     29.6500     32.6000     26.7000     29.8500     16          1185        
8210        勤誠        75.2000     75.9000     74.0000     74.4000     81.8000     67.0000     74.7000     30          641         
9912        偉聯        5.7700      5.8700      5.7300      5.7700      6.3400      5.2000      5.8000      1           110         
2323        中環        6.7400      6.7800      6.5600      6.6300      7.2900      5.9700      6.5800      405         9409        
2340        光磊        18.0000     18.1000     17.5500     17.7000     19.4500     15.9500     17.8500     114         1445        
2349        錸德        4.3100      4.3800      4.2300      4.2300      4.6500      3.8100      4.2400      160         3409        
2374        佳能        10.3000     10.6000     10.3000     10.2000     11.2000     9.1800      10.4000     10          217         
2393        億光        24.8500     24.9500     24.3500     24.5500     27.0000     22.1000     24.9000     87          2134        
2406        國碩        8.9800      9.3900      8.9400      8.8500      9.7300      7.9700      9.0300      111         3406        
2409        友達        6.6100      6.6200      6.1300      6.4800      7.1200      5.8400      6.3400      33726       159842      
2426        鼎元        9.5900      9.6500      9.4600      9.4500      10.3500     8.5100      9.5800      26          799         
2438        翔耀        5.4100      5.8600      5.2000      5.6000      6.1600      5.0400      -           -           75          
2448        晶電        26.8000     26.9500     25.6000     26.2000     28.8000     23.6000     25.8000     933         11019       
2466        冠西電      32.0500     32.3000     31.9500     32.1500     35.3500     28.9500     32.1500     2           63          
2486        一詮        5.8600      5.8700      5.6500      5.7700      6.3400      5.2000      5.7900      8           289         
2489        瑞軒        6.6700      6.6900      6.5300      6.5600      7.2100      5.9100      6.5300      12          1090        
2491        吉祥全      7.6500      7.6500      6.9000      7.0100      7.7100      6.3100      7.1300      1           228         
2499        東貝        5.0700      5.2900      5.0700      5.6300      6.1900      5.0700      5.0700      14          5685        
3008        大立光      3870.0000   3895.0000   3810.0000   3785.0000   4160.0000   3410.0000   3830.0000   126         782         
3019        亞光        63.0000     63.5000     60.5000     61.9000     68.0000     55.8000     61.0000     109         2383        
3024        憶聲        6.5200      6.5200      6.2300      6.3000      6.9300      5.6700      6.3500      47          519         
3031        佰鴻        12.9000     12.9500     12.2000     12.7000     13.9500     11.4500     12.2000     43          451         
3038        全台        16.1500     16.2000     15.7000     15.8500     17.4000     14.3000     16.0000     52          3901        
3049        和鑫        9.3900      9.3900      9.1400      9.1600      10.0500     8.2500      9.1600      138         4570        
3050        鈺德        9.1900      9.1900      9.0400      9.0500      9.9500      8.1500      9.0800      5           213         
3051        力特        2.6200      2.7100      2.6200      2.6000      2.8600      2.3400      2.7100      3           28          
3059        華晶科      17.2500     17.6500     17.1500     17.1500     18.8500     15.4500     17.1500     16          661         
3149        正達        5.1900      5.2500      5.0800      5.1200      5.6300      4.6100      5.0900      5           367         
3356        奇偶        18.8000     19.2000     18.4500     18.4500     20.2500     16.6500     18.8000     8           321         
3383        新世紀      4.4400      4.4400      4.0000      4.2100      4.6300      3.7900      4.1000      6           16          
3406        玉晶光      417.0000    421.0000    401.5000    403.5000    443.5000    363.5000    413.0000    963         13475       
3437        榮創        11.4000     11.5000     11.2000     11.3000     12.4000     10.2000     11.2000     11          470         
3454        晶睿        62.5000     62.5000     61.0000     61.0000     67.1000     54.9000     61.2000     7           84          
3481        群創        5.3700      5.4100      5.2200      5.2500      5.7700      4.7300      5.2300      17329       93168       
3504        揚明光      44.1000     46.0000     44.1000     43.2000     47.5000     38.9000     45.4000     17          450         
3535        晶彩科      12.6000     13.1000     12.4500     12.3000     13.5000     11.1000     12.6500     24          1016        
3557        嘉威        49.4500     49.4500     45.7500     45.7500     50.3000     41.2000     46.1000     14          1609        
3563        牧德        259.0000    264.5000    252.0000    251.0000    276.0000    226.0000    253.5000    89          2303        
3576        聯合再生    4.9100      4.9200      4.7300      4.8500      5.3300      4.3700      4.7300      533         5411        
3591        艾笛森      8.8700      9.0900      8.8000      8.7500      9.6200      7.8800      9.0500      2           202         
3622        洋華        17.5000     17.7000     17.4500     17.3500     19.0500     15.6500     17.5000     2           209         
3669        圓展        25.1000     25.8000     23.8000     25.0000     27.5000     22.5000     24.8000     149         3582        
3673        TPK-KY      35.5000     35.7500     34.1500     35.0000     38.5000     31.5000     34.6500     264         3202        
3698        隆達        11.7500     11.8500     11.3000     11.6000     12.7500     10.4500     11.4500     11          698         
4934        太極        11.4500     11.6000     10.9000     11.3000     12.4000     10.2000     10.9000     44          1895        
4935        茂林-KY     112.0000    112.5000    107.0000    111.0000    122.0000    99.9000     110.5000    382         6894        
4942        嘉彰        28.5000     29.3500     28.2000     28.1000     30.9000     25.3000     29.2000     64          1012        
4956        光鋐        8.5700      8.6000      8.4600      8.6000      9.4600      7.7400      8.5000      3           131         
4960        誠美材      5.0800      5.0800      5.0800      4.6200      5.0800      4.1600      -           -           287         
4976        佳凌        15.5000     16.2000     15.3500     15.3000     16.8000     13.8000     15.8000     2           466         
5234        達興材料    70.9000     71.0000     69.1000     69.6000     76.5000     62.7000     69.7000     2           177         
5243        乙盛-KY     26.2500     26.3000     25.8000     25.9000     28.4500     23.3500     26.0000     8           346         
5484        慧友        6.8100      7.2600      6.8100      7.1600      7.8700      6.4500      -           -           15          
6116        彩晶        5.3500      5.3700      5.1700      5.2300      5.7500      4.7100      5.1800      657         9094        
6120        達運        9.3100      9.4800      9.1800      9.1700      10.0500     8.2600      9.2800      46          1258        
6131        鈞泰        3.3000      3.3000      3.0000      3.0000      3.3000      2.7000      3.0000      2           110         
6164        華興        4.8400      4.8500      4.6900      4.8500      5.3300      4.3700      4.7200      49          242         
6168        宏齊        10.1000     10.2000     9.9700      10.0000     11.0000     9.0000      9.9700      8           193         
6176        瑞儀        80.7000     80.9000     79.0000     79.8000     87.7000     71.9000     79.0000     561         5130        
6209        今國光      17.6500     17.8000     17.2500     17.4000     19.1000     15.7000     17.3500     9           317         
6225        天瀚        1.7200      1.7200      1.7200      1.6000      1.7600      1.4400      1.7200      4           6           
6226        光鼎        6.4800      6.5200      6.4200      6.4700      7.1100      5.8300      6.4900      63          483         
6278        台表科      71.0000     73.9000     68.5000     69.5000     76.4000     62.6000     69.1000     256         8148        
6289        華上        1.4300      1.4300      1.3600      1.5000      1.6500      1.3500      1.3800      1           39          
6405        悅城        10.8000     11.2000     10.8000     10.8000     11.8500     9.7200      10.9500     2           69          
6431        光麗-KY     17.9000     18.9000     17.8000     18.2000     20.0000     16.4000     18.9000     1           67          
6443        元晶        5.0400      5.0500      4.8700      4.9900      5.4800      4.5000      4.8800      20          1439        
6456        GIS-KY      79.9000     80.6000     78.5000     78.5000     86.3000     70.7000     79.4000     94          2236        
6477        安集        17.6500     17.8000     17.6000     17.6000     19.3500     15.8500     17.6500     5           125         
6668        中揚光      50.5000     51.0000     48.6500     49.0000     53.9000     44.1000     49.2000     13          554         
6706        惠特        67.4000     68.1000     65.8000     66.5000     73.1000     59.9000     66.0000     13          585         
8104        錸寶        29.7000     30.0000     29.0000     29.2000     32.1000     26.3000     29.5000     5           116         
8105        凌巨        8.0500      8.1600      7.9600      7.9200      8.7100      7.1300      8.0000      41          1371        
8215        明基材      14.1000     14.1500     13.5500     13.7000     15.0500     12.3500     13.5500     41          1174        
2314        台揚        15.6500     15.6500     15.0500     15.2000     16.7000     13.7000     15.1500     9           501         
2321        東訊        1.1600      1.1600      1.0600      1.1000      1.2100      0.9900      -           -           8           
2332        友訊        11.2000     11.8000     11.2000     10.9500     12.0000     9.8600      11.7000     660         10126       
2345        智邦        160.0000    163.5000    158.0000    158.0000    173.5000    142.5000    163.0000    1355        6976        
2412        中華電      107.0000    107.5000    106.5000    106.5000    117.0000    95.9000     107.5000    3201        8418        
2419        仲琦        18.8500     18.8500     17.5500     18.3000     20.1000     16.5000     17.6000     79          2456        
2439        美律        126.5000    126.5000    122.5000    124.5000    136.5000    112.5000    124.5000    189         1799        
2444        兆勁        14.2500     14.6000     14.0000     14.1000     15.5000     12.7000     14.1000     214         709         
2450        神腦        26.2000     26.6000     26.2000     26.2000     28.8000     23.6000     26.3500     1           133         
2455        全新        79.5000     80.5000     77.7000     78.5000     86.3000     70.7000     78.5000     77          1740        
2485        兆赫        13.2500     13.8500     13.0000     12.9500     14.2000     11.7000     13.4000     31          1019        
2498        宏達電      29.1000     29.3000     28.4000     28.3000     31.1000     25.5000     28.4000     682         7380        
3025        星通        14.8500     15.0000     14.6500     14.6000     16.0500     13.1500     14.9500     5           95          
3027        盛達        5.5400      5.7000      5.5400      5.3800      5.9100      4.8500      5.6200      6           183         
3045        台灣大      100.5000    101.0000    99.5000     100.0000    110.0000    90.0000     99.9000     2039        5197        
3047        訊舟        6.4500      6.6800      6.4500      6.4200      7.0600      5.7800      6.6000      10          650         
3062        建漢        12.2500     12.3000     11.8000     12.1000     13.3000     10.9000     11.8500     17          766         
3311        閎暉        18.7000     18.8500     18.6500     18.5500     20.4000     16.7000     18.6500     9           70          
3380        明泰        16.6000     16.7500     16.3000     16.3000     17.9000     14.7000     16.6000     73          4135        
3419        譁裕        10.1000     10.2500     10.1000     10.0500     11.0500     9.0500      -           -           166         
3596        智易        68.0000     69.2000     67.1000     67.0000     73.7000     60.3000     68.3000     82          3919        
3682        亞太電      5.6800      5.7100      5.6000      5.6200      6.1800      5.0600      5.7000      220         3490        
3694        海華        12.0500     12.2000     11.9000     12.0500     13.2500     10.8500     12.0000     1           66          
3704        合勤控      12.6000     12.6000     12.2000     12.4500     13.6500     11.2500     12.4000     43          1280        
4904        遠傳        63.0000     63.4000     62.3000     62.5000     68.7000     56.3000     63.3000     1997        3861        
4906        正文        19.6000     19.6500     18.7500     19.0000     20.9000     17.1000     18.9500     84          3224        
4977        眾達-KY     86.1000     87.4000     84.2000     84.5000     92.9000     76.1000     85.0000     56          1732        
5388        中磊        62.7000     63.4000     62.5000     62.7000     68.9000     56.5000     62.8000     93          1212        
6136        富爾特      17.1000     17.2500     17.0000     17.0000     18.7000     15.3000     17.0500     2           106         
6142        友勁        5.2500      5.2600      5.1500      5.1700      5.6800      4.6600      5.1800      2           322         
6152        百一        4.5600      4.6000      4.5100      4.5500      5.0000      4.1000      -           -           95          
6216        居易        24.2500     24.6000     24.2000     24.1500     26.5500     21.7500     24.4000     7           125         
6285        啟碁        52.2000     52.6000     51.5000     51.0000     56.1000     45.9000     52.3000     151         2459        
6416        瑞祺電通    119.0000    121.0000    114.0000    118.0000    129.5000    106.5000    116.5000    146         4175        
6442        光聖        31.1500     31.8000     31.1500     31.9500     35.1000     28.8000     -           -           5           
6674        鋐寶科技    18.5500     18.7000     18.3500     18.5500     20.4000     16.7000     18.7000     2           39          
8011        台通        11.0000     11.3000     10.9500     10.8500     11.9000     9.7700      11.2000     13          295         
8101        華冠        4.1000      4.1900      4.0500      4.1000      4.5100      3.6900      4.0600      9           294         
1471        首利        1.4000      1.4900      1.4000      1.5100      1.6600      1.3600      -           -           26          
1582        信錦        64.9000     64.9000     64.1000     64.6000     71.0000     58.2000     64.8000     38          437         
2059        川湖        293.5000    296.0000    289.0000    292.5000    321.5000    263.5000    292.0000    24          329         
2308        台達電      121.5000    122.5000    119.5000    119.5000    131.0000    108.0000    120.5000    1651        4976        
2313        華通        31.6000     31.9500     30.9000     31.1000     34.2000     28.0000     31.2500     1533        36639       
2316        楠梓電      24.1000     24.4500     23.5000     23.7500     26.1000     21.4000     23.7000     48          1880        
2327        國巨        287.0000    287.5000    272.5000    278.0000    305.5000    250.5000    274.5000    589         9310        
2328        廣宇        16.4500     16.9000     16.4000     16.2000     17.8000     14.6000     16.8000     138         6331        
2355        敬鵬        20.7000     21.1500     20.6500     20.5000     22.5500     18.4500     20.8000     22          1262        
2367        燿華        19.8000     20.0500     19.3500     19.5000     21.4500     17.5500     19.5000     465         13156       
2368        金像電      23.8000     25.9000     23.5000     23.6000     25.9500     21.2500     24.2500     3123        114597      
2375        凱美        30.1000     30.5000     29.6000     29.6000     32.5500     26.6500     29.7000     91          1922        
2383        台光電      109.5000    111.0000    106.0000    108.0000    118.5000    97.2000     106.0000    341         3606        
2385        群光        75.8000     77.9000     75.8000     76.4000     84.0000     68.8000     75.8000     744         3090        
2392        正崴        29.5500     29.7500     29.1000     29.5000     32.4500     26.5500     29.2500     88          2413        
2402        毅嘉        11.2000     11.2000     10.8000     11.0000     12.1000     9.9000      10.9500     22          749         
2413        環科        9.8900      9.9900      9.7100      9.8300      10.8000     8.8500      9.8200      9           232         
2415        錩新        11.6000     11.7000     11.5500     11.5000     12.6500     10.3500     11.6000     2           86          
2420        新巨        28.8000     29.1500     28.6500     28.6000     31.4500     25.7500     28.6500     1           216         
2421        建準        31.5000     31.6000     30.6500     30.9000     33.9500     27.8500     31.4000     134         1735        
2428        興勤        75.1000     75.4000     73.2000     74.3000     81.7000     66.9000     73.4000     10          326         
2429        銘旺科      18.0500     18.2500     17.5500     18.0000     19.8000     16.2000     18.0000     5           82          
2431        聯昌        6.7600      6.8500      6.7600      6.7600      7.4300      6.0900      6.7800      3           83          
2440        太空梭      7.8900      8.1300      7.4500      7.4500      8.1900      6.7100      -           -           50          
2456        奇力新      81.1000     81.9000     79.4000     79.2000     87.1000     71.3000     80.8000     157         3040        
2457        飛宏        5.9400      5.9400      5.7900      5.8300      6.4100      5.2500      5.8200      36          397         
2460        建通        6.7000      6.9800      6.7000      6.8000      7.4800      6.1200      6.9000      2           26          
2462        良得電      24.4000     24.4000     24.1500     24.4500     26.8500     22.0500     24.4000     3           70          
2467        志聖        25.4000     25.6000     25.0500     25.1500     27.6500     22.6500     25.0500     19          331         
2472        立隆電      27.5000     27.9000     27.3000     27.3000     30.0000     24.6000     27.4000     2           247         
2476        鉅祥        18.6000     18.7000     18.1500     18.3500     20.1500     16.5500     18.4000     1           105         
2478        大毅        53.9000     54.4000     51.1000     52.6000     57.8000     47.3500     51.6000     227         4369        
2483        百容        16.2500     16.3000     16.2500     16.2000     17.8000     14.6000     16.3000     9           95          
2484        希華        15.6500     15.8000     15.4500     15.5500     17.1000     14.0000     15.5500     15          432         
2492        華新科      165.5000    166.5000    158.5000    162.0000    178.0000    146.0000    161.0000    894         12328       
2493        揚博        26.6000     26.8000     26.4000     26.4000     29.0000     23.8000     26.4500     4           423         
3003        健和興      29.8000     30.8000     29.2500     29.1000     32.0000     26.2000     30.7500     33          756         
3011        今皓        4.4100      4.5300      4.4100      4.4100      4.8500      3.9700      4.5100      2           111         
3015        全漢        18.8000     19.0500     18.8000     18.7000     20.5500     16.8500     18.8000     6           336         
3021        鴻名        11.0500     11.0500     10.8000     10.9500     12.0000     9.8600      11.0000     8           64          
3023        信邦        121.5000    130.0000    121.0000    120.5000    132.5000    108.5000    125.5000    970         4312        
3026        禾伸堂      90.4000     91.2000     88.2000     88.9000     97.7000     80.1000     89.2000     65          1499        
3032        偉訓        24.2000     24.3000     23.6000     23.8000     26.1500     21.4500     23.6000     14          141         
3037        欣興        31.8000     33.5000     31.3500     30.9000     33.9500     27.8500     32.0000     3268        76197       
3042        晶技        43.3500     44.1500     42.2500     42.5000     46.7500     38.2500     44.0000     440         11903       
3044        健鼎        96.0000     98.5000     95.0000     94.7000     104.0000    85.3000     95.0000     336         2565        
