股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
2458        義隆        73.4000     75.5000     73.4000     71.7000     78.8000     64.6000     73.5000     255         5775        
2481        強茂        16.1000     16.6000     16.1000     15.1000     16.6000     13.6000     16.6000     13          2149        
3006        晶豪科      25.1000     25.8500     25.1000     24.2500     26.6500     21.8500     25.4500     173         1795        
3014        聯陽        37.8500     38.7500     37.6500     36.8500     40.5000     33.2000     38.1500     118         2644        
3016        嘉晶        45.9000     46.7000     45.0000     43.3500     47.6500     39.0500     45.8000     307         6159        
3034        聯詠        158.5000    168.0000    158.0000    153.5000    168.5000    138.5000    161.5000    598         8992        
3035        智原        34.4000     34.4500     33.5500     32.1500     35.3500     28.9500     34.1000     78          2605        
3041        揚智        11.5000     12.2500     11.5000     11.2000     12.3000     10.1000     11.9500     117         2159        
3054        立萬利      21.2000     23.1500     21.2000     21.5000     23.6500     19.3500     22.8000     11          26          
3094        聯傑        14.3500     15.3500     14.3500     14.3500     15.7500     12.9500     14.9000     8           412         
3189        景碩        31.9000     34.0500     31.9000     31.1000     34.2000     28.0000     33.8500     74          3178        
3257        虹冠電      46.0000     47.2500     46.0000     45.6000     50.1000     41.0500     46.4500     3           157         
3413        京鼎        98.0000     102.0000    98.0000     93.0000     102.0000    83.7000     -           -           2011        
3443        創意        164.5000    171.0000    162.0000    156.0000    171.5000    140.5000    168.0000    47          1455        
3530        晶相光      62.8000     65.7000     62.5000     59.8000     65.7000     53.9000     65.7000     3           1886        
3532        台勝科      141.0000    142.5000    134.5000    135.0000    148.5000    121.5000    135.0000    163         2875        
3536        誠創        2.7900      2.8500      2.7000      2.6200      2.8800      2.3600      2.8500      6           11          
3545        敦泰        26.4000     26.8000     26.1500     25.6500     28.2000     23.1000     26.3000     167         4393        
3583        辛耘        35.5000     37.5000     35.5000     35.0000     38.5000     31.5000     36.9000     8           324         
3588        通嘉        23.2000     24.0000     23.0000     22.6000     24.8500     20.3500     23.6000     8           199         
3661        世芯-KY     172.0000    176.0000    168.5000    160.0000    176.0000    144.0000    176.0000    8           3501        
3686        達能        2.6600      2.8500      2.5300      2.7500      3.0200      2.4800      2.7000      78          665         
3711        日月光投控  52.1000     55.1000     52.1000     51.0000     56.1000     45.9000     54.3000     1376        11759       
4919        新唐        29.0500     29.9500     29.0500     28.1000     30.9000     25.3000     29.8000     20          880         
4952        凌通        24.7000     25.5000     24.7000     24.5000     26.9500     22.0500     25.0000     7           213         
4961        天鈺        21.0500     22.2000     21.0500     20.3000     22.3000     18.3000     21.9500     8           622         
4967        十銓        26.1500     26.1500     25.3000     23.8000     26.1500     21.4500     26.1500     1           1335        
4968        立積        106.5000    109.0000    104.0000    99.5000     109.0000    89.6000     109.0000    7           2239        
5269        祥碩        672.0000    698.0000    655.0000    635.0000    698.0000    572.0000    698.0000    101         1885        
5285        界霖        36.4000     37.1000     35.8500     35.2000     38.7000     31.7000     36.2500     10          220         
5305        敦南        37.1500     38.1000     37.1500     37.2000     40.9000     33.5000     37.5000     7           201         
5471        松翰        33.9500     35.2000     33.6500     33.1500     36.4500     29.8500     34.4000     121         4560        
6202        盛群        58.9000     60.3000     58.5000     58.4000     64.2000     52.6000     58.7000     139         2651        
6239        力成        74.1000     77.5000     73.3000     71.0000     78.1000     63.9000     75.2000     361         6614        
6243        迅杰        5.3600      5.8500      5.3600      5.3200      5.8500      4.7900      5.6500      13          160         
6257        矽格        29.7000     30.4000     29.6000     28.9000     31.7500     26.0500     30.2500     159         5059        
6271        同欣電      96.8000     100.5000    96.0000     91.5000     100.5000    82.4000     99.8000     74          3354        
6415        矽力-KY     917.0000    931.0000    900.0000    847.0000    931.0000    763.0000    931.0000    12          774         
6451        訊芯-KY     73.5000     76.7000     73.5000     69.8000     76.7000     62.9000     76.7000     3           1145        
6525        捷敏-KY     43.8500     45.3500     43.8500     43.5000     47.8500     39.1500     44.8500     2           142         
6531        愛普        82.9000     85.8000     82.9000     78.0000     85.8000     70.2000     85.8000     14          2564        
6533        晶心科      76.4000     80.4000     76.0000     74.5000     81.9000     67.1000     77.0000     7           748         
6552        易華電      40.6000     42.9500     40.6000     39.1000     43.0000     35.2000     42.7000     18          842         
6573        虹揚-KY     13.9000     13.9000     13.2500     13.3000     14.6000     12.0000     13.2500     1           37          
8016        矽創        106.5000    110.5000    106.0000    102.0000    112.0000    91.8000     110.0000    92          2592        
8028        昇陽半導體  40.9500     42.5000     40.6000     39.0000     42.9000     35.1000     42.1000     52          2141        
8081        致新        96.3000     100.5000    96.3000     94.6000     104.0000    85.2000     98.5000     37          1685        
8110        華東        7.0200      7.2500      7.0200      6.8400      7.5200      6.1600      7.2000      38          688         
8131        福懋科      30.0000     31.4500     30.0000     29.4500     32.3500     26.5500     30.9500     18          643         
8150        南茂        26.2500     26.5000     25.8000     25.2000     27.7000     22.7000     25.8000     253         5592        
8261        富鼎        15.9000     16.6000     15.9000     15.3000     16.8000     13.8000     16.4500     6           281         
8271        宇瞻        33.4000     34.7000     33.2500     32.1500     35.3500     28.9500     34.1000     52          1944        
2301        光寶科      40.2000     40.7000     39.1000     38.5500     42.4000     34.7000     39.3500     1295        8016        
2305        全友        3.6000      3.7800      3.6000      3.5700      3.9200      3.2200      3.6500      24          440         
2324        仁寶        16.2500     16.8000     16.2000     15.5000     17.0500     13.9500     16.4000     2380        16574       
2331        精英        7.6000      7.9000      7.6000      7.5600      8.3100      6.8100      7.8200      7           630         
2352        佳世達      14.3500     14.6000     14.2000     13.8500     15.2000     12.5000     14.3500     195         4136        
2353        宏碁        13.7000     13.9500     13.5500     13.5000     14.8500     12.1500     13.5500     2161        14412       
2356        英業達      20.5500     21.7000     20.5500     19.8500     21.8000     17.9000     21.0000     564         7700        
2357        華碩        175.0000    181.0000    173.0000    170.5000    187.5000    153.5000    178.0000    415         3228        
2362        藍天        26.8500     27.3000     26.7000     26.6000     29.2500     23.9500     27.0500     83          440         
2364        倫飛        1.4400      1.5800      1.4400      1.4400      1.5800      1.3000      1.5800      16          63          
2365        昆盈        6.2100      6.6000      6.2100      6.2700      6.8900      5.6500      6.6000      90          700         
2376        技嘉        39.2500     40.0500     39.0500     38.2500     42.0500     34.4500     39.6500     141         5299        
2377        微星        73.9000     78.2000     73.9000     72.6000     79.8000     65.4000     76.8000     339         3302        
2380        虹光        2.9800      3.0900      2.9700      2.8800      3.1600      2.6000      3.0000      7           103         
2382        廣達        54.9000     57.4000     54.8000     52.6000     57.8000     47.3500     57.3000     1546        11000       
2387        精元        21.7000     22.5000     21.2000     20.9000     22.9500     18.8500     22.1500     130         2622        
2395        研華        239.0000    253.0000    236.5000    234.0000    257.0000    211.0000    242.0000    299         1754        
2397        友通        57.6000     60.5000     57.6000     58.0000     63.8000     52.2000     59.2000     5           89          
2399        映泰        6.8900      7.0600      6.8900      6.7300      7.4000      6.0600      6.9900      18          546         
2405        浩鑫        6.3600      6.8500      6.3600      6.4000      7.0400      5.7600      6.8000      14          968         
2417        圓剛        8.5000      8.8000      8.5000      8.3600      9.1900      7.5300      8.6800      40          1353        
2424        隴華        -           -           -           20.9500     23.0000     18.9000     -           -           0           
2425        承啟        25.3000     25.6500     25.0500     25.0500     27.5500     22.5500     25.5000     15          172         
2442        新美齊      5.8300      6.1400      5.8300      5.6700      6.2300      5.1100      6.0300      18          878         
2465        麗臺        5.6400      6.0000      5.6400      5.7500      6.3200      5.1800      5.9500      4           103         
3002        歐格        8.8500      9.1000      8.8200      8.7500      9.6200      7.8800      9.0400      1           77          
3005        神基        41.7000     43.3000     41.7000     41.6000     45.7500     37.4500     41.8000     69          1287        
3013        晟銘電      10.6500     11.1000     10.6500     10.7500     11.8000     9.6800      11.0000     6           195         
3017        奇鋐        29.0500     30.1500     29.0000     28.5500     31.4000     25.7000     29.1000     529         13237       
3022        威強電      29.4000     31.8000     29.4000     28.9500     31.8000     26.1000     31.5000     6           388         
3046        建碁        6.2400      6.5000      6.1800      5.9600      6.5500      5.3700      -           -           14          
3057        喬鼎        3.8600      3.9700      3.7000      3.8000      4.1800      3.4200      3.7800      3           335         
3060        銘異        10.5500     10.9000     10.4500     10.2500     11.2500     9.2300      10.5500     18          975         
3231        緯創        20.7500     21.1000     20.2000     19.2000     21.1000     17.3000     21.1000     237         17510       
3416        融程電      50.0000     50.9000     49.5000     49.8000     54.7000     44.8500     50.4000     10          212         
3494        誠研        2.8500      3.0500      2.8500      2.9500      3.2400      2.6600      3.0500      1           273         
3515        華擎        93.0000     97.5000     93.0000     89.2000     98.1000     80.3000     94.5000     61          2585        
3701        大眾控      11.6000     11.6000     11.6000     11.4500     12.5500     10.3500     -           -           1           
3706        神達        25.3000     26.2000     25.2000     24.1000     26.5000     21.7000     25.8000     388         10825       
3712        永崴投控    10.0500     10.4500     10.0500     9.8500      10.8000     8.8700      10.3000     9           380         
4916        事欣科      21.3000     22.0000     21.3000     20.9000     22.9500     18.8500     21.8000     11          363         
4938        和碩        49.5000     52.5000     49.3500     48.2000     53.0000     43.4000     51.9000     956         9282        
5215        科嘉-KY     51.5000     53.8000     51.5000     49.9000     54.8000     44.9500     53.2000     33          1147        
5258        虹堡        15.9000     16.9500     15.9000     15.5500     17.1000     14.0000     16.4500     17          207         
5264        鎧勝-KY     36.4000     37.8000     36.1500     35.3000     38.8000     31.8000     36.4500     43          2372        
6117        迎廣        10.6500     10.7500     10.3000     10.3500     11.3500     9.3200      -           -           41          
6128        上福        24.9500     25.5000     24.9500     24.9500     27.4000     22.5000     25.4500     13          160         
6166        凌華        57.3000     61.0000     56.5000     57.3000     63.0000     51.6000     60.1000     31          753         
6172        互億        20.0000     20.5000     19.8000     19.7500     21.7000     17.8000     20.4000     15          462         
6206        飛捷        59.5000     60.8000     59.4000     58.0000     63.8000     52.2000     60.0000     7           218         
6230        超眾        224.0000    232.5000    223.5000    219.0000    240.5000    197.5000    225.0000    304         4035        
6235        華孚        6.9400      7.4700      6.9400      6.9300      7.6200      6.2400      7.2000      7           321         
6277        宏正        75.2000     76.5000     75.2000     74.3000     81.7000     66.9000     75.8000     67          241         
6414        樺漢        126.0000    131.0000    126.0000    119.5000    131.0000    108.0000    -           -           730         
6579        研揚        56.7000     59.4000     56.2000     55.6000     61.1000     50.1000     56.4000     1           14          
6591        動力-KY     30.2500     31.4000     30.1500     29.4500     32.3500     26.5500     30.8500     5           443         
6669        緯穎        670.0000    694.0000    658.0000    639.0000    702.0000    576.0000    668.0000    163         2716        
8114        振樺電      64.9000     67.4000     64.9000     64.0000     70.4000     57.6000     67.2000     7           142         
8163        達方        28.5500     29.2500     28.4000     27.6500     30.4000     24.9000     28.7000     55          2448        
8210        勤誠        69.1000     73.1000     69.1000     66.5000     73.1000     59.9000     72.9000     64          1455        
9912        偉聯        5.5700      5.7600      5.4900      5.4900      6.0300      4.9500      5.5100      5           85          
2323        中環        6.2300      6.3500      6.2100      6.0400      6.6400      5.4400      6.2800      362         9161        
2340        光磊        16.0500     16.8000     16.0500     15.8000     17.3500     14.2500     16.6500     57          2081        
2349        錸德        3.9800      4.1800      3.9800      3.9800      4.3700      3.5900      4.0800      196         5657        
2374        佳能        9.3000      9.8400      9.3000      9.4300      10.3500     8.4900      9.8200      9           325         
2393        億光        21.4500     22.7000     21.4000     20.7000     22.7500     18.6500     22.6500     82          2951        
2406        國碩        7.7000      8.1000      7.7000      7.5500      8.3000      6.8000      7.9800      109         1966        
2409        友達        6.2500      6.3900      6.1500      6.1000      6.7100      5.4900      6.1900      6818        81378       
2426        鼎元        8.3500      8.7400      8.3500      8.3000      9.1300      7.4700      8.6800      25          560         
2438        翔耀        5.4800      5.6900      5.4800      5.5000      6.0500      4.9500      5.5000      2           10          
2448        晶電        25.2000     25.7000     24.9500     24.0500     26.4500     21.6500     25.1000     618         12989       
2466        冠西電      31.4000     31.4500     31.1500     31.3500     34.4500     28.2500     31.4000     1           55          
2486        一詮        5.2200      5.5000      5.2200      5.2100      5.7300      4.6900      5.5000      30          270         
2489        瑞軒        6.2100      6.4000      6.2100      6.1400      6.7500      5.5300      6.2900      14          1576        
2491        吉祥全      7.0000      7.5100      7.0000      6.8300      7.5100      6.1500      7.2100      1           11          
2499        東貝        5.5000      5.7500      5.5000      5.4000      5.9400      4.8600      5.6000      79          1238        
3008        大立光      3640.0000   3780.0000   3600.0000   3450.0000   3795.0000   3105.0000   3665.0000   72          946         
3019        亞光        56.8000     59.4000     56.8000     54.1000     59.5000     48.7000     58.9000     135         3609        
3024        憶聲        5.9600      6.1000      5.9500      5.9600      6.5500      5.3700      6.0500      17          208         
3031        佰鴻        12.0000     12.1500     11.5500     11.0500     12.1500     9.9500      12.1500     17          1705        
3038        全台        13.3500     14.0000     13.3500     13.1000     14.4000     11.8000     14.0000     68          1902        
3049        和鑫        9.2300      9.2800      9.0000      8.8600      9.7400      7.9800      9.0400      390         5678        
3050        鈺德        8.0000      8.4000      8.0000      7.8500      8.6300      7.0700      8.2600      9           630         
3051        力特        2.9600      2.9600      2.8100      2.9400      3.2300      2.6500      2.9300      2           207         
3059        華晶科      16.7500     17.0500     16.7500     16.5000     18.1500     14.8500     16.7500     42          620         
3149        正達        4.8300      5.1100      4.8100      4.6500      5.1100      4.1900      4.9500      2           371         
3356        奇偶        16.0000     16.3500     15.8000     15.4000     16.9000     13.9000     16.1500     5           277         
3383        新世紀      3.7900      4.2800      3.7900      4.1100      4.5200      3.7000      4.1200      2           34          
3406        玉晶光      359.5000    371.0000    355.5000    337.5000    371.0000    304.0000    371.0000    4           6463        
3437        榮創        10.8500     11.1500     10.7500     10.4000     11.4000     9.3600      10.9000     6           477         
3454        晶睿        59.6000     61.7000     59.6000     59.1000     65.0000     53.2000     60.6000     7           150         
3481        群創        5.0100      5.0900      4.9300      4.8500      5.3300      4.3700      5.0000      10105       141422      
3504        揚明光      38.2000     39.9500     38.2000     37.2000     40.9000     33.5000     38.9500     63          461         
3535        晶彩科      11.0500     11.4500     10.8000     10.4500     11.4500     9.4100      11.4500     12          937         
3557        嘉威        36.3000     37.8000     36.0000     35.8000     39.3500     32.2500     36.9500     10          273         
3563        牧德        225.0000    234.0000    224.0000    215.0000    236.5000    193.5000    229.0000    39          1142        
3576        聯合再生    4.3700      4.5200      4.3600      4.2600      4.6800      3.8400      4.4800      381         6285        
3591        艾笛森      7.8100      8.4000      7.8100      7.8600      8.6400      7.0800      8.1700      5           208         
3622        洋華        16.3000     16.9500     16.3000     16.0000     17.6000     14.4000     16.8500     7           379         
3669        圓展        19.6000     20.5000     19.3500     18.7500     20.6000     16.9000     20.1500     53          1259        
3673        TPK-KY      33.4000     34.8000     33.4000     32.6500     35.9000     29.4000     34.0000     245         2485        
3698        隆達        10.5500     11.0000     10.5500     10.1500     11.1500     9.1400      10.8500     12          893         
4934        太極        10.5000     10.7000     10.2000     9.7300      10.7000     8.7600      10.7000     49          2409        
4935        茂林-KY     89.4000     89.4000     88.7000     81.3000     89.4000     73.2000     89.4000     15          2526        
4942        嘉彰        26.4000     28.0000     26.4000     26.0500     28.6500     23.4500     27.7000     29          980         
4956        光鋐        7.6800      8.0000      7.6800      7.6600      8.4200      6.9000      7.9400      14          201         
4960        誠美材      3.7700      4.0300      3.7700      3.9400      4.3300      3.5500      -           -           1163        
4976        佳凌        13.5000     14.4000     13.5000     13.1000     14.4000     11.8000     -           -           796         
5234        達興材料    64.5000     67.4000     64.5000     63.2000     69.5000     56.9000     67.2000     8           335         
5243        乙盛-KY     24.5500     25.7000     24.5500     24.0500     26.4500     21.6500     25.2000     9           368         
5484        慧友        6.7300      6.8000      6.7300      6.8000      7.4800      6.1200      6.7300      8           30          
6116        彩晶        5.0000      5.1000      4.9300      4.8600      5.3400      4.3800      4.9400      1026        18538       
6120        達運        7.7800      8.0000      7.7000      7.4500      8.1900      6.7100      7.9600      22          1205        
6131        鈞泰        2.8000      2.8200      2.8000      2.6700      2.9300      2.4100      -           -           12          
6164        華興        4.6000      4.8500      4.6000      4.6100      5.0700      4.1500      4.6500      54          205         
6168        宏齊        9.8000      10.1000     9.8000      9.6000      10.5500     8.6400      10.0000     41          539         
6176        瑞儀        78.0000     79.4000     77.2000     74.8000     82.2000     67.4000     77.3000     255         3486        
6209        今國光      15.9500     16.8000     15.7500     15.4500     16.9500     13.9500     16.4500     24          779         
6225        天瀚        1.5800      1.5800      1.5200      1.6800      1.8400      1.5200      -           -           46          
6226        光鼎        6.0600      6.2200      6.0600      5.9000      6.4900      5.3100      6.1100      150         652         
6278        台表科      60.7000     63.2000     60.6000     57.5000     63.2000     51.8000     63.2000     145         7719        
6289        華上        1.5000      1.5000      1.4300      1.5000      1.6500      1.3500      1.4300      12          22          
6405        悅城        10.3000     10.3000     9.7000      9.9800      10.9500     8.9900      10.0500     1           113         
6431        光麗-KY     17.1000     18.0000     16.8500     17.5500     19.3000     15.8000     -           -           154         
6443        元晶        4.2700      4.4000      4.2700      4.2000      4.6200      3.7800      4.3900      9           913         
6456        GIS-KY      72.0000     74.4000     72.0000     68.6000     75.4000     61.8000     73.3000     70          2699        
6477        安集        16.7000     17.3000     16.6000     16.3000     17.9000     14.7000     17.2000     28          388         
6668        中揚光      43.6500     46.3000     43.6500     42.1000     46.3000     37.9000     46.3000     6           594         
6706        惠特        60.5000     64.6000     60.5000     58.8000     64.6000     53.0000     64.6000     93          1424        
8104        錸寶        27.0000     28.7500     27.0000     26.7000     29.3500     24.0500     28.0000     3           119         
8105        凌巨        7.3000      7.4200      7.2700      7.1100      7.8200      6.4000      7.3600      17          2193        
8215        明基材      13.3000     14.0500     13.3000     12.9500     14.2000     11.7000     13.8500     55          2700        
2314        台揚        13.8000     14.4500     13.8000     13.1500     14.4500     11.8500     14.4500     49          2224        
2321        東訊        1.2100      1.2100      1.1600      1.2100      1.3300      1.0900      1.2100      2           8           
2332        友訊        9.7000      10.1500     9.7000      9.4800      10.4000     8.5400      10.0000     169         5644        
2345        智邦        140.5000    145.0000    138.5000    137.0000    150.5000    123.5000    144.0000    829         11820       
2412        中華電      106.5000    108.0000    106.0000    105.5000    116.0000    95.0000     107.0000    1695        16232       
2419        仲琦        15.4000     16.3000     15.4000     15.2000     16.7000     13.7000     16.1000     27          579         
2439        美律        118.0000    121.0000    117.0000    115.0000    126.5000    103.5000    117.0000    154         2748        
2444        兆勁        13.0000     13.3000     12.8000     13.1500     14.4500     11.8500     13.2000     72          2303        
2450        神腦        26.0500     26.1500     25.7000     26.0000     28.6000     23.4000     26.0000     1           144         
2455        全新        71.3000     74.9000     71.2000     68.1000     74.9000     61.3000     74.0000     139         3830        
2485        兆赫        11.8000     12.2500     11.7000     11.5000     12.6500     10.3500     12.0500     24          676         
2498        宏達電      28.2000     28.8500     28.2000     27.7000     30.4500     24.9500     28.4000     436         7400        
3025        星通        13.1000     13.5000     13.0500     12.9000     14.1500     11.6500     13.4000     22          125         
3027        盛達        5.2000      5.4500      5.1400      5.0600      5.5600      4.5600      -           -           202         
3045        台灣大      98.1000     100.5000    98.0000     98.0000     107.5000    88.2000     98.7000     856         8136        
3047        訊舟        5.9000      6.3500      5.9000      5.8200      6.4000      5.2400      6.0700      13          454         
3062        建漢        11.5500     11.9500     11.5500     11.2000     12.3000     10.1000     11.8000     52          1293        
3311        閎暉        17.5000     19.0000     17.5000     17.4500     19.1500     15.7500     18.6500     1           91          
3380        明泰        14.9000     15.3000     14.9000     14.5000     15.9500     13.0500     15.0000     113         2795        
3419        譁裕        9.3000      9.5900      9.3000      9.1300      10.0000     8.2200      9.4600      16          438         
3596        智易        64.0000     65.2000     63.2000     61.8000     67.9000     55.7000     64.0000     97          3741        
3682        亞太電      5.2700      5.3500      5.2400      5.1500      5.6600      4.6400      5.2700      115         4620        
3694        海華        11.0500     11.6500     11.0500     10.8000     11.8500     9.7200      11.3500     2           119         
3704        合勤控      12.0000     12.4500     11.9500     11.7000     12.8500     10.5500     12.2500     56          1780        
4904        遠傳        61.0000     62.0000     60.1000     59.7000     65.6000     53.8000     61.4000     909         5107        
4906        正文        16.9000     17.6000     16.7000     16.0000     17.6000     14.4000     17.4500     68          2632        
4977        眾達-KY     74.3000     78.5000     74.3000     71.5000     78.6000     64.4000     78.5000     72          2211        
5388        中磊        60.0000     61.4000     59.9000     58.8000     64.6000     53.0000     60.7000     33          915         
6136        富爾特      15.2000     15.8500     15.2000     14.6500     16.1000     13.2000     15.5000     8           300         
6142        友勁        5.1000      5.1000      4.8600      4.6800      5.1400      4.2200      5.0500      2           482         
6152        百一        4.2600      4.5800      4.2600      4.2900      4.7100      3.8700      4.3800      2           171         
6216        居易        22.3500     23.6000     22.2500     21.9000     24.0500     19.7500     22.4500     4           113         
6285        啟碁        47.1000     48.9500     47.1000     46.1000     50.7000     41.5000     48.3000     58          2482        
6416        瑞祺電通    113.0000    116.5000    111.5000    106.5000    117.0000    95.9000     113.5000    92          3367        
6442        光聖        30.5500     32.1500     30.5500     31.9000     35.0500     28.7500     31.8000     2           38          
6674        鋐寶科技    16.4000     16.8500     16.4000     16.2000     17.8000     14.6000     16.7000     3           38          
8011        台通        10.2000     10.9500     10.2000     10.0500     11.0500     9.0500      10.5000     25          654         
8101        華冠        4.0700      4.2800      4.0300      3.9500      4.3400      3.5600      4.2300      2           713         
1471        首利        1.6000      1.6800      1.6000      1.6000      1.7600      1.4400      -           -           36          
1582        信錦        65.0000     65.5000     63.5000     62.0000     68.2000     55.8000     64.3000     47          638         
2059        川湖        293.0000    293.0000    287.0000    285.5000    314.0000    257.0000    288.5000    10          215         
2308        台達電      114.5000    119.0000    114.5000    112.5000    123.5000    101.5000    115.0000    1066        6077        
2313        華通        26.0500     26.8500     25.7500     24.5000     26.9500     22.0500     26.7500     630         23304       
2316        楠梓電      22.4000     23.4500     22.4000     21.7000     23.8500     19.5500     23.1500     58          2261        
2327        國巨        269.0000    277.0000    265.5000    252.0000    277.0000    227.0000    274.0000    509         17147       
2328        廣宇        15.9000     15.9500     15.5500     15.2500     16.7500     13.7500     15.7000     52          2289        
2355        敬鵬        19.3000     19.8000     19.3000     19.0000     20.9000     17.1000     19.6000     132         1680        
2367        燿華        17.7000     18.1000     17.5000     16.7000     18.3500     15.0500     17.7000     274         9505        
2368        金像電      18.7000     18.9500     18.2000     17.7500     19.5000     16.0000     18.8500     2225        44755       
2375        凱美        25.6500     26.4500     25.6500     24.7500     27.2000     22.3000     25.8000     97          2487        
2383        台光電      96.4000     101.0000    96.4000     92.6000     101.5000    83.4000     99.6000     145         4101        
2385        群光        70.9000     71.7000     70.1000     68.2000     75.0000     61.4000     71.1000     536         3780        
2392        正崴        26.0000     27.0000     26.0000     25.0000     27.5000     22.5000     26.8000     83          1980        
2402        毅嘉        9.3000      9.9800      9.3000      9.2000      10.1000     8.2800      9.9400      15          1401        
2413        環科        8.5800      9.1300      8.5800      8.4800      9.3200      7.6400      8.9500      6           185         
2415        錩新        10.7500     11.3000     10.7500     10.6500     11.7000     9.5900      11.2000     5           155         
2420        新巨        27.0500     28.2000     27.0500     26.9000     29.5500     24.2500     27.8000     3           344         
2421        建準        28.5000     29.1000     28.1500     27.6500     30.4000     24.9000     28.4500     86          2646        
2428        興勤        67.9000     68.8000     67.1000     62.6000     68.8000     56.4000     68.0000     17          680         
2429        銘旺科      17.5000     17.7000     16.3500     16.4000     18.0000     14.8000     17.1500     6           110         
2431        聯昌        6.3000      6.4500      6.3000      6.1000      6.7100      5.4900      6.4000      13          215         
2440        太空梭      7.1900      7.1900      6.7500      6.5400      7.1900      5.8900      6.7500      5           17          
2456        奇力新      72.4000     75.4000     72.4000     69.0000     75.9000     62.1000     74.0000     212         6191        
2457        飛宏        5.1900      5.4500      5.1900      5.1200      5.6300      4.6100      5.4200      2           910         
2460        建通        6.3000      6.6200      6.3000      6.1400      6.7500      5.5300      6.4600      4           184         
2462        良得電      24.5500     24.8000     24.5500     24.5500     27.0000     22.1000     24.6500     2           66          
2467        志聖        25.0000     25.0000     24.4000     24.1000     26.5000     21.7000     24.4500     11          723         
2472        立隆電      24.6000     25.9000     24.6000     24.0000     26.4000     21.6000     25.4500     2           303         
2476        鉅祥        17.4500     17.7500     17.4000     17.3000     19.0000     15.6000     17.7500     11          225         
2478        大毅        49.2000     51.2000     49.2000     47.0000     51.7000     42.3000     50.9000     236         6577        
2483        百容        15.3000     15.6000     15.1500     14.7500     16.2000     13.3000     15.3500     3           119         
2484        希華        15.0000     15.4000     14.9500     14.5500     16.0000     13.1000     15.2500     19          810         
2492        華新科      155.5000    160.0000    154.0000    146.5000    161.0000    132.0000    159.0000    893         14843       
2493        揚博        23.3000     24.2500     23.3000     23.2500     25.5500     20.9500     23.9500     43          345         
3003        健和興      28.0000     28.7500     28.0000     27.7500     30.5000     25.0000     28.0500     26          951         
3011        今皓        4.0300      4.2600      4.0200      4.0200      4.4200      3.6200      4.1900      2           62          
3015        全漢        17.9500     18.2500     17.5000     17.4500     19.1500     15.7500     17.8500     42          851         
3021        鴻名        10.3000     10.8500     10.2000     10.2000     11.2000     9.1800      10.8500     36          408         
3023        信邦        103.5000    108.0000    103.0000    98.6000     108.0000    88.8000     108.0000    13          1296        
3026        禾伸堂      83.3000     86.5000     83.1000     80.3000     88.3000     72.3000     83.8000     193         3984        
3032        偉訓        21.6500     22.4500     21.6500     21.6000     23.7500     19.4500     22.2000     2           66          
3037        欣興        28.2000     29.4500     28.0000     27.0500     29.7500     24.3500     28.6000     1571        36564       
3042        晶技        40.3000     41.7000     40.3000     38.6500     42.5000     34.8000     41.1000     212         6408        
3044        健鼎        80.6000     85.2000     80.6000     78.0000     85.8000     70.2000     83.7000     124         2089        
